"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224511.2",56.8115548649624,3.77168060157947,0.822628894408964,4.58491140684929,4.54178971165077e-06,0.0027834816223903
"ENSG00000226330.1",35.8868430986886,1.96083515590319,0.581892562613065,3.36975462806709,0.000752351451551782,0.0450813576926832
"ENSG00000226690.8",8.15839628695958,5.55832849032193,1.3854071959639,4.01205400586557,6.01927248123535e-05,0.0120013518041787
"ENSG00000228952.1",51.3505433539066,2.8504018593935,0.746607510858501,3.81780496169388,0.000134644300624272,0.0185166360562032
"ENSG00000230882.1",139.938278973171,2.81388849746378,0.794892223651463,3.53996229141321,0.000400184207115606,0.0330871335230598
"ENSG00000231226.1",27.3759146897735,2.83714327591905,0.832553916018553,3.4077592109432,0.00065498665208219,0.0417506667661999
"ENSG00000231324.1",13.5358065621733,4.39112380961997,1.31485059833019,3.33963707754822,0.000838879391305722,0.0482137995642255
"ENSG00000231566.2",19.4735749856479,2.13382720834423,0.623495274750749,3.4223630791705,0.000620793554310131,0.040839560578859
"ENSG00000233217.2",198.069004597991,3.24852520588771,0.956357207676729,3.39676972140914,0.000681863216925127,0.0425069491061274
"ENSG00000233532.6",130.070891190658,3.59602361235912,0.963940715139089,3.73054437465093,0.000191066485922677,0.0220444676826727
"ENSG00000237289.10",394.765740824739,2.56723556661176,0.632618832149579,4.05810803622228,4.94718818160788e-05,0.0112824749138386
"ENSG00000238133.6",151.459039782681,3.91281270708891,1.05622085689987,3.70454027822692,0.000211774457104131,0.0235594779169461
"ENSG00000240216.7",58.9385818875607,3.73871682167792,1.0835643702462,3.45038737369006,0.000559782685219108,0.0389811011358558
"ENSG00000241359.1",30.6088329849522,3.07757186775635,0.810240164842094,3.79834523305338,0.000145665339844524,0.0194459675879273
"ENSG00000241635.8",92.0086751624347,3.48003331184379,0.955805174660023,3.64094420505897,0.000271640005056195,0.0269719635124136
"ENSG00000242136.1",10.1908901344521,5.87827725571315,1.32701837202225,4.42968792267375,9.4369549575295e-06,0.00437730756479169
"ENSG00000242207.1",24.8864199746126,5.08174295098089,1.28603622633915,3.95147729659736,7.76702417144452e-05,0.013538863089167
"ENSG00000243766.8",80.8345968187304,5.56846756685113,1.44541677829884,3.85249960458107,0.000116918165586473,0.0172956726357028
"ENSG00000244280.1",37.9072473780829,4.91516885298559,1.22916790532956,3.99877741004615,6.36705240276278e-05,0.0120776372692642
"ENSG00000246228.6",129.263279491083,3.1640976496357,0.781757580251079,4.04741537475017,5.17862954110261e-05,0.0114113472340726
"ENSG00000249395.4",130.763570882552,6.21344769375332,1.46442308870987,4.24293207451902,2.20618227487363e-05,0.00718768932338888
"ENSG00000249464.6",157.182241678255,2.23769760807322,0.670656400674765,3.33657832210624,0.0008481652668546,0.0483577892875205
"ENSG00000249853.8",37.5404423983152,3.56141689001418,0.994596861047647,3.58076425684956,0.000342590656436333,0.0306320020310824
"ENSG00000250271.2",22.4305516461865,4.59418090247118,1.30837367457798,3.51136757926059,0.000445807504441265,0.0350586608449543
"ENSG00000251191.8",15.2788373735265,3.40338773364381,0.935192552009951,3.63923742370395,0.000273446600661452,0.0269719635124136
"ENSG00000253293.5",158.035003617701,3.66007266457333,0.960664252643238,3.80993948146062,0.000139000812793374,0.0189255484762003
"ENSG00000254166.3",461.29125137374,3.63221486665455,0.89972447950963,4.03703016798452,5.41321101055286e-05,0.0116648303721102
"ENSG00000257588.1",149.485472997128,3.26731018270346,0.890384120599279,3.66955127243776,0.000242976602361068,0.0253551768972751
"ENSG00000258689.1",29.1532453568929,2.80039108731314,0.796696329682086,3.51500437868292,0.000439746737615541,0.0348160769667645
"ENSG00000259341.2",228.309979323922,2.88185431303741,0.763425785728362,3.77489779217755,0.000160073281667269,0.020063181722797
"ENSG00000259439.2",69.1500410524499,5.20744371014235,1.27241348276189,4.09257193568801,4.26614835376981e-05,0.0106137892725108
"ENSG00000259485.2",86.7233062477834,4.82443500914662,1.38806728535904,3.4756492426797,0.00050961834632028,0.0373906844068287
"ENSG00000259933.6",54.2715693098697,2.5645328659584,0.682814871387416,3.75582456302909,0.000172771694367545,0.0208292641398969
"ENSG00000260284.1",41.5356927000577,4.19181080590537,1.18943070365508,3.52421607498786,0.000424737736010039,0.0341876400629021
"ENSG00000260328.1",28.4038607068939,2.55369213201595,0.723150488100825,3.53134260992146,0.00041345583531022,0.0335871743438814
"ENSG00000260963.2",23.2210991077562,3.07775592150998,0.873741277336288,3.52250260041841,0.000427492847836904,0.034225189989918
"ENSG00000261104.1",31.1261725317387,4.00842961079358,1.0027123809942,3.99758663278812,6.39915739409984e-05,0.0120776372692642
"ENSG00000261123.1",94.7151406035215,2.97270802043612,0.681801305608211,4.36007968301597,1.30015090943984e-05,0.00501144083642817
"ENSG00000261583.1",8.7004978353294,4.93273080046512,1.38103680254684,3.57175912428142,0.00035459147212748,0.0309047924130979
"ENSG00000261762.1",54.2379436480137,2.05160983119406,0.610592840486086,3.36002929474377,0.000779342082768039,0.0456707811115908
"ENSG00000262714.1",40.0904381307207,2.86081073239617,0.856063106729826,3.34182224406856,0.000832303430806992,0.0479529431387262
"ENSG00000265763.4",180.692954392208,3.08423287867777,0.757579460135781,4.07116750251516,4.67780965140328e-05,0.0109416766435858
"ENSG00000267374.2",21.8125542647082,2.65778495733898,0.735062144082531,3.61572824656383,0.000299504446280946,0.0286451524473559
"ENSG00000267795.6",939.997014736637,2.19087614039113,0.637261191432121,3.4379563197118,0.000586122237679068,0.0397236969991051
"ENSG00000270919.1",8.50389464395129,4.88591174327754,1.41057904106136,3.46376317884408,0.000532675242760873,0.037954849018442
"ENSG00000272068.1",298.62237354593,3.03679841153798,0.874480768132734,3.4726874760464,0.000515274991565689,0.0374045907007379
"ENSG00000272468.1",26.4742784401689,2.80844729361907,0.815744131002164,3.44280416724398,0.000575716043465773,0.0392908253404684
"ENSG00000272620.2",1617.39170857514,4.63971053674116,0.877334449273334,5.28841713736885,1.23379358116392e-07,0.000241180206683664
"ENSG00000274414.1",65.4397080779751,3.23889762952876,0.677897525855175,4.77785728077833,1.77173057724079e-06,0.00151521720960464
"ENSG00000275216.2",324.142316384018,5.07132369431989,1.4774773464678,3.43242060965867,0.000598218997882559,0.0400357825658178
"ENSG00000277268.2",22.0909807730679,6.2770325358982,1.8708135130452,3.35524224735838,0.00079295512824908,0.0462339824531136
"ENSG00000278912.1",62.5090607739031,3.96881187336361,0.98509971860966,4.02884276422804,5.60520908113304e-05,0.0117951585621919
"ENSG00000280032.1",68.8593295855829,2.97115955143623,0.807886831902076,3.67769275857731,0.000235353207306249,0.0249647721874036
"ENSG00000280924.1",9.14494102381243,4.23154691096093,1.17631724456442,3.59728375190814,0.000321557636815573,0.0299813231881233
"ENSG00000287048.1",7.57517116090164,4.73176049317482,1.37844465560129,3.43268079276696,0.000597645274456344,0.0400357825658178
"ENSG00000287331.1",12.7682709753729,6.20693309857744,1.67719832576102,3.70077468075284,0.000214942271137304,0.0237190529605427
"ENSG00000287929.1",209.585214753936,2.76241169906505,0.793315125164184,3.48211147303329,0.000497476553093294,0.0368955036002823
